Gene,IFNa,IFNg,celltype_level,subset
MKNK2,0.572338493,0.585574653,L2,B_Memory
MAP2K3,0.572198997,0.584289671,L2,B_Memory
P2RX5,-0.568643026,0.583372561,L2,B_Memory
RACK1,-0.567878714,0.582821946,L2,B_Memory
APBB1IP,0.563496117,-0.579542753,L2,B_Memory
USF2,-0.561845302,-0.57877809,L2,B_Memory
ZBTB18,-0.560672596,-0.578386224,L2,B_Memory
IFNGR2,-0.556366641,-0.577818135,L2,B_Memory
LAPTM5,-0.555645731,-0.572835751,L2,B_Memory
ANKRD44,0.549507873,-0.571044438,L2,B_Memory
WIPF1,-0.546215544,-0.57037562,L2,B_Memory
LSP1,-0.544757005,0.56985355,L2,B_Memory
GBP5,-0.544386012,-0.569797991,L2,B_Memory
HAPLN3,-0.543734433,0.561238268,L2,B_Memory
WARS,-0.543248785,0.555168098,L2,B_Memory
GBP2,0.542201247,-0.553783623,L2,B_Memory
PLAAT4,-0.540487707,-0.553726837,L2,B_Memory
TBX21,-0.540403407,-0.552120577,L2,B_Memory
IRF1,0.53872005,0.551213819,L2,B_Memory
FAS,0.533694179,-0.550502138,L2,B_Memory
APOL2,-0.533363361,0.546112609,L2,B_Memory
ALPK1,-0.532910222,0.544283243,L2,B_Memory
APOL1,-0.531725943,-0.542860271,L2,B_Memory
PSME2,0.529931,0.540979721,L2,B_Memory
ZBTB16,-0.528407272,0.535695536,L2,B_Memory
VAMP5,-0.527552334,-0.532193207,L2,B_Memory
SNTB1,0.526792906,-0.532064663,L2,B_Memory
TBKBP1,0.525618873,-0.525961915,L2,B_Memory
ICAM1,-0.524393354,-0.524756553,L2,B_Memory
SLC15A2,-0.523694544,-0.522767287,L2,B_Memory
PITPNM2,-0.521679092,0.51703582,L2,B_Memory
WHRN,-0.519635224,-0.516400702,L2,B_Memory
EAF2,-0.511505702,-0.510899101,L2,B_Memory
KLF10,0.506217183,0.508130489,L2,B_Memory
SYNE2,-0.504436826,0.507576512,L2,B_Memory
IL15,-0.501145877,0.505779343,L2,B_Memory
ZNF267,-0.496599366,0.502839656,L2,B_Memory
GRASP,-0.495888713,0.500682211,L2,B_Memory
GBP3,-0.49052129,-0.499351833,L2,B_Memory
ANK1,-0.489008093,-0.499189886,L2,B_Memory
RNASE6,0.488095344,0.498551028,L2,B_Memory
BPGM,0.487976665,-0.497820573,L2,B_Memory
LPIN2,-0.486977659,-0.497111323,L2,B_Memory
LMNB1,-0.486839494,-0.496586433,L2,B_Memory
STOM,-0.484113061,-0.494586871,L2,B_Memory
SBNO2,-0.48024436,0.4936523,L2,B_Memory
SHISA8,-0.478518039,-0.492909304,L2,B_Memory
MTHFD2,0.476603122,0.4909154,L2,B_Memory
SGSH,-0.473491019,-0.488981802,L2,B_Memory
AMIGO2,-0.472685765,0.484991019,L2,B_Memory
BCL6,-0.466126372,0.483348428,L2,B_Memory
LACTB,-0.460326419,0.481301761,L2,B_Memory
VMP1,0.452625241,0.479686824,L2,B_Memory
TP53I11,-0.451715663,0.478151859,L2,B_Memory
QPCTL,-0.450711226,0.477837999,L2,B_Memory
ASPHD2,-0.450045346,-0.477385313,L2,B_Memory
TAF4B,0.445924529,-0.476161906,L2,B_Memory
SLC25A28,-0.442800389,0.475089955,L2,B_Memory
GIMAP2,0.43956696,-0.469543578,L2,B_Memory
SFMBT2,0.438107594,-0.469205981,L2,B_Memory
PHACTR1,0.436365243,-0.468885861,L2,B_Memory
TICAM2,-0.43407618,-0.46785601,L2,B_Memory
C12orf42,-0.433730731,-0.466147517,L2,B_Memory
ERAP2,0.433103037,0.464181021,L2,B_Memory
PIK3IP1,-0.432932517,0.462262867,L2,B_Memory
SLAMF1,-0.431036051,-0.461745663,L2,B_Memory
IRF2,-0.430223948,-0.458557145,L2,B_Memory
GADD45B,0.426895927,0.458105614,L2,B_Memory
CENPM,0.425165262,-0.456388262,L2,B_Memory
SCO2,0.424999082,0.453769231,L2,B_Memory
GPR183,-0.420677877,0.452208808,L2,B_Memory
PMAIP1,-0.418911145,0.451708314,L2,B_Memory
HELB,-0.415930328,0.449691101,L2,B_Memory
HGSNAT,-0.413887291,0.443728119,L2,B_Memory
LRRK2,-0.412990844,-0.439937252,L2,B_Memory
DENND5A,0.412956402,-0.437708136,L2,B_Memory
SPOCK2,-0.408287258,-0.437512031,L2,B_Memory
PDIA3,-0.406061969,-0.436188428,L2,B_Memory
LCN10,-0.404112798,-0.435159043,L2,B_Memory
SLC6A16,-0.401139541,-0.431533203,L2,B_Memory
ATP8A1,0.399651741,0.427649821,L2,B_Memory
PARVB,-0.399537479,-0.425451588,L2,B_Memory
L3HYPDH,0.399256744,0.421140938,L2,B_Memory
MFHAS1,0.398412106,0.420774767,L2,B_Memory
IL12RB1,-0.397775808,0.413127531,L2,B_Memory
RASA3,-0.396740075,0.411388768,L2,B_Memory
SPPL2A,0.391374902,-0.395185543,L2,B_Memory
CLCF1,-0.391345933,0.394451218,L2,B_Memory
LINS1,-0.390792355,-0.393607275,L2,B_Memory
NLRC5,-0.390211945,0.390304431,L2,B_Memory
ZNF318,-0.38345394,-0.389480681,L2,B_Memory
PWWP2B,-0.380723741,-0.385384999,L2,B_Memory
RIPK2,0.379877442,0.383710575,L2,B_Memory
TTC39C,-0.378282848,0.383614904,L2,B_Memory
STAT3,0.377363347,0.380651791,L2,B_Memory
MGMT,-0.377306656,0.379379675,L2,B_Memory
KLHL14,-0.375560745,0.37937445,L2,B_Memory
BAZ1A,-0.374804554,-0.377717245,L2,B_Memory
SQOR,-0.371814057,0.376676161,L2,B_Memory
DNPEP,-0.368083135,0.374852445,L2,B_Memory
IDH2,0.363271754,0.371655261,L2,B_Memory
DDIT4,-0.361791265,0.369043968,L2,B_Memory
IRF8,0.358387958,-0.363463155,L2,B_Memory
ITPKB,-0.35829606,-0.360527768,L2,B_Memory
TEP1,0.357545278,0.353704946,L2,B_Memory
ATP10D,-0.345761958,0.353576587,L2,B_Memory
AC119396.1,-0.345344495,0.350942172,L2,B_Memory
FAM102A,-0.338579023,0.349225987,L2,B_Memory
C19orf12,-0.334480702,-0.347911629,L2,B_Memory
DHTKD1,-0.330311037,0.342086512,L2,B_Memory
TPCN1,-0.327954025,-0.340798989,L2,B_Memory
UBE2J1,0.32194668,-0.338061228,L2,B_Memory
FAM111A,-0.314726769,-0.329174938,L2,B_Memory
RMC1,0.296921821,-0.326519529,L2,B_Memory
DBP,-0.29274792,-0.324891694,L2,B_Memory
WWC3,0.292218335,0.323167881,L2,B_Memory
PSMA4,-0.291207263,0.323097011,L2,B_Memory
SNX10,-0.289078113,-0.319707912,L2,B_Memory
BASP1,-0.280041521,0.31410598,L2,B_Memory
HIPK2,-0.275801795,-0.313143943,L2,B_Memory
FBXO10,0.275678031,-0.309061978,L2,B_Memory
PALM2-AKAP2,-0.274770551,0.286036014,L2,B_Memory
PCYT1A,0.273386608,-0.284309039,L2,B_Memory
ACADM,0.272845589,-0.280324074,L2,B_Memory
GSTK1,-0.270122614,0.279187658,L2,B_Memory
CLIP1,0.268680223,-0.278943794,L2,B_Memory
VCPIP1,-0.267028067,-0.268722359,L2,B_Memory
ILK,0.264838509,-0.265298706,L2,B_Memory
PIM2,0.261229321,0.260071343,L2,B_Memory
STAT5A,-0.255597482,-0.257586492,L2,B_Memory
CD55,-0.251629197,-0.25148812,L2,B_Memory
SZRD1,0.250261279,-0.249398117,L2,B_Memory
ZFP36L2,0.247465382,-0.245232344,L2,B_Memory
GLS,-0.2421011,0.240012594,L2,B_Memory
NFKBIZ,0.230758682,-0.239025948,L2,B_Memory
LYSMD2,0.225761065,0.236858071,L2,B_Memory
SDHA,-0.223293897,0.230094489,L2,B_Memory
APOBEC3G,0.222209041,0.22788729,L2,B_Memory
MAT2B,0.219859813,-0.224386643,L2,B_Memory
S1PR1,0.216256987,-0.221104719,L2,B_Memory
STAMBPL1,0.207321879,0.216365917,L2,B_Memory
LFNG,0.203764691,0.212350945,L2,B_Memory
LAT2,0.20073798,0.211303811,L2,B_Memory
CDC42SE2,-0.197547733,0.210839453,L2,B_Memory
PPFIBP2,-0.197081446,0.208319472,L2,B_Memory
CASP10,0.191880134,-0.205699341,L2,B_Memory
WDFY2,0.188135345,0.196977312,L2,B_Memory
DDAH2,0.184534545,-0.196863473,L2,B_Memory
ASCC3,-0.184366016,0.196848949,L2,B_Memory
HSPA8,0.178729076,-0.195655945,L2,B_Memory
CD83,0.177194018,-0.191021828,L2,B_Memory
S1PR4,0.17659567,0.185740432,L2,B_Memory
DDHD1,-0.175879252,-0.182854019,L2,B_Memory
DGKA,0.175770454,0.175022297,L2,B_Memory
STT3B,0.174738873,-0.174007744,L2,B_Memory
FCMR,0.173872748,-0.173640571,L2,B_Memory
MGAT5,-0.172232802,0.16263507,L2,B_Memory
TNFRSF13C,0.169818292,0.152888915,L2,B_Memory
FBXO7,0.167604065,0.150053252,L2,B_Memory
NIBAN3,0.165264296,-0.147952384,L2,B_Memory
MTG1,-0.164913104,0.141680407,L2,B_Memory
SSH2,-0.150320642,0.139186486,L2,B_Memory
NLRP1,0.149652806,0.135330129,L2,B_Memory
POU2AF1,-0.145083791,-0.132320292,L2,B_Memory
MAX,0.142938346,0.129214772,L2,B_Memory
BPTF,-0.137375688,0.127012361,L2,B_Memory
CD40,-0.136907575,-0.125199436,L2,B_Memory
HNRNPF,0.111382389,-0.120349969,L2,B_Memory
VPS13C,0.10931282,-0.114021848,L2,B_Memory
PPP1R16B,-0.106576208,0.110147836,L2,B_Memory
ZFP36L1,0.10088097,-0.093593483,L2,B_Memory
NUCB1,-0.098089516,-0.087105108,L2,B_Memory
RAPGEF1,0.093806225,-0.086378318,L2,B_Memory
ACTB,0.092192305,-0.086070759,L2,B_Memory
IL16,0.088061874,-0.085984349,L2,B_Memory
RNF149,-0.081876211,0.084629113,L2,B_Memory
AFF3,0.081578109,0.081917721,L2,B_Memory
CYLD,0.07608054,-0.080690873,L2,B_Memory
ANKRD13A,-0.074141752,-0.071279655,L2,B_Memory
C4orf3,0.067132371,-0.070379562,L2,B_Memory
MPEG1,-0.063337131,0.069538134,L2,B_Memory
ST6GAL1,0.062125229,0.068942274,L2,B_Memory
EPB41,0.058952518,-0.059133517,L2,B_Memory
BLK,0.058882734,-0.058470664,L2,B_Memory
FTH1,-0.054856945,0.056328323,L2,B_Memory
STX7,-0.054509537,0.055593112,L2,B_Memory
ATP2A3,0.052554465,-0.041104615,L2,B_Memory
SQSTM1,-0.044564271,-0.038713324,L2,B_Memory
KLF2,0.040377325,0.033471709,L2,B_Memory
IQSEC1,-0.038866406,0.026635253,L2,B_Memory
CD74,0.035614796,-0.020279033,L2,B_Memory
AKNA,-0.023073517,0.019382903,L2,B_Memory
KMT2E,0.021135706,0.018238655,L2,B_Memory
RIPOR2,-0.021076678,0.013180222,L2,B_Memory
GGA2,-0.020773799,0.003983012,L2,B_Memory
JUND,0.018921069,-0.003864326,L2,B_Memory
CYTIP,-0.013655648,-0.003001289,L2,B_Memory
CD79B,-0.011930482,-0.002353023,L2,B_Memory
BCL2,-0.006168536,0.001346117,L2,B_Memory
CD79A,-0.002593051,-0.000231188,L2,B_Memory
IFIT1,7.49966358,6.715281167,L2,B_Naive
OASL,7.46523094,6.09133303,L2,B_Naive
CMPK2,7.130069881,5.513341287,L2,B_Naive
IFIT3,6.915823521,5.440113738,L2,B_Naive
RSAD2,6.698139271,4.875260455,L2,B_Naive
IFI44L,6.585901764,4.731150122,L2,B_Naive
IFITM1,6.44576977,4.668834177,L2,B_Naive
IFI44,6.190335178,4.619702117,L2,B_Naive
LAMP3,6.08794531,4.484088291,L2,B_Naive
OAS3,6.062520365,4.37483469,L2,B_Naive
IFI6,6.032481751,4.288175216,L2,B_Naive
USP18,6.006811977,3.974398103,L2,B_Naive
ISG15,5.266168074,3.859839035,L2,B_Naive
MX1,4.789668774,3.709899007,L2,B_Naive
HERC6,4.637173156,3.585158668,L2,B_Naive
HERC5,4.552169873,3.342414478,L2,B_Naive
IFIT2,4.461468804,3.329850256,L2,B_Naive
MX2,4.242855734,3.289160742,L2,B_Naive
SAMD9L,4.067021311,3.282491987,L2,B_Naive
XAF1,3.934593887,3.208632739,L2,B_Naive
OAS1,3.87413526,2.992764324,L2,B_Naive
DDX60,3.752530946,2.940351217,L2,B_Naive
SLFN5,3.745831388,2.923307574,L2,B_Naive
PARP9,3.735566019,2.919225238,L2,B_Naive
STAT1,3.646435745,2.816685586,L2,B_Naive
PLSCR1,3.612933155,-2.788940951,L2,B_Naive
EIF2AK2,3.592616388,2.788245965,L2,B_Naive
EPSTI1,3.523088773,2.781160372,L2,B_Naive
ZBP1,3.519209335,2.777316546,L2,B_Naive
DDX60L,3.425716301,2.748475749,L2,B_Naive
ODF3B,3.281109166,2.739309106,L2,B_Naive
OAS2,3.258854541,2.583617338,L2,B_Naive
LY6E,3.24870523,2.502849151,L2,B_Naive
TNFSF10,3.218323362,2.498858688,L2,B_Naive
TLR7,3.188967011,2.485482968,L2,B_Naive
TNFSF13B,3.171785419,-2.424844918,L2,B_Naive
INPP1,3.170171912,2.397108509,L2,B_Naive
IRF7,2.932678358,2.345828833,L2,B_Naive
FBXO6,2.898775835,-2.298127608,L2,B_Naive
DHX58,2.864910033,2.296935067,L2,B_Naive
HELZ2,2.772538879,2.254947134,L2,B_Naive
APOL6,2.756980409,-2.174651469,L2,B_Naive
RTP4,2.691906616,2.155860068,L2,B_Naive
AGRN,2.69147443,-2.1540196,L2,B_Naive
UBE2L6,2.690054292,2.15009101,L2,B_Naive
TYMP,2.679409625,2.108464598,L2,B_Naive
LAP3,2.626550124,2.10196244,L2,B_Naive
IFI35,2.624759099,2.086225466,L2,B_Naive
DTX3L,2.549470888,2.083821739,L2,B_Naive
GBP1,2.524561241,2.057033271,L2,B_Naive
CCSER1,2.503807585,-2.038192969,L2,B_Naive
TRIM25,2.38808227,2.021616033,L2,B_Naive
SAMD9,2.381532556,1.991582616,L2,B_Naive
RNF213,2.346680709,-1.977851568,L2,B_Naive
SAMD4A,2.217485023,1.945699973,L2,B_Naive
SAMHD1,2.16771489,-1.939146156,L2,B_Naive
NT5C3A,2.151111881,1.929025645,L2,B_Naive
IFIT5,2.144224731,1.926908124,L2,B_Naive
IFIH1,2.097321304,1.917868381,L2,B_Naive
TRIM22,2.089329126,1.91406932,L2,B_Naive
BST2,2.084868888,1.905156418,L2,B_Naive
PI4K2B,2.072860353,1.892914441,L2,B_Naive
NMI,2.059692812,-1.885147539,L2,B_Naive
PARP12,2.046514016,1.856382693,L2,B_Naive
LGALS9,2.038178705,-1.825513833,L2,B_Naive
MACROD2,2.017108554,1.810144952,L2,B_Naive
STOM,2.008923168,1.803502027,L2,B_Naive
PARP10,1.997398336,-1.793184759,L2,B_Naive
IFITM2,1.984268061,1.78601152,L2,B_Naive
UNC93B1,1.954463785,1.766078671,L2,B_Naive
SCML4,1.933152708,1.751072519,L2,B_Naive
CHST12,1.928320379,1.741248197,L2,B_Naive
DDX58,1.916088358,1.728286075,L2,B_Naive
GSN,1.869499732,-1.727120284,L2,B_Naive
SIGLEC14,1.855266146,-1.694967054,L2,B_Naive
ZCCHC2,1.854115672,1.691457356,L2,B_Naive
ISG20,1.844297284,-1.680833759,L2,B_Naive
ZNFX1,1.841816368,1.662707098,L2,B_Naive
MOV10,1.82578721,-1.635387615,L2,B_Naive
DRAP1,1.790963546,-1.633856275,L2,B_Naive
STAT2,1.751204358,1.626320353,L2,B_Naive
CMTR1,1.73511069,-1.625554869,L2,B_Naive
TRIM5,1.73087145,-1.611057536,L2,B_Naive
STAG3,1.705754633,1.60732328,L2,B_Naive
ADAR,1.701887048,-1.606341713,L2,B_Naive
PML,1.69855009,-1.601034875,L2,B_Naive
TENT5A,1.674467226,-1.585627975,L2,B_Naive
SLC38A5,1.671303933,1.573729278,L2,B_Naive
PARP14,1.647655578,-1.56959946,L2,B_Naive
TNS3,1.645943996,1.56595902,L2,B_Naive
MYD88,-1.642764713,1.561492492,L2,B_Naive
TRIM14,1.639347146,1.552063714,L2,B_Naive
SP110,1.59762207,-1.547932305,L2,B_Naive
IGFBP4,1.571361423,-1.546291167,L2,B_Naive
IRF9,1.565939542,1.54189128,L2,B_Naive
RTCB,1.558789087,-1.535823845,L2,B_Naive
CPNE5,1.533901396,1.534092641,L2,B_Naive
TDRD7,1.527469382,1.518257234,L2,B_Naive
TRANK1,1.515880802,1.511409646,L2,B_Naive
EHD4,1.514918043,-1.508241426,L2,B_Naive
SHFL,1.514362454,1.50064103,L2,B_Naive
TRIM21,1.5078001,1.498556429,L2,B_Naive
JAK2,1.507083355,1.496499116,L2,B_Naive
CD38,1.486417807,1.492003663,L2,B_Naive
CKLF,1.479246678,1.490611605,L2,B_Naive
TAP2,-1.466281669,1.488820656,L2,B_Naive
PPM1K,1.460448017,-1.47215975,L2,B_Naive
GRAMD1C,1.455538718,1.468974927,L2,B_Naive
MAML3,-1.454852106,1.468892609,L2,B_Naive
TAP1,-1.4427499,1.459430265,L2,B_Naive
PHF11,1.425054792,1.458798951,L2,B_Naive
TRAFD1,1.412032373,-1.454555333,L2,B_Naive
BRCA2,1.396995624,1.448888931,L2,B_Naive
SCLT1,1.371362923,-1.440922289,L2,B_Naive
TNK2,1.367727679,1.436081212,L2,B_Naive
BAG1,1.365100431,1.43180385,L2,B_Naive
ECE1,1.364204128,1.428748859,L2,B_Naive
GPR180,1.360137971,-1.422067087,L2,B_Naive
NAPA,1.358660715,1.413682878,L2,B_Naive
FADS3,1.335954266,-1.413551699,L2,B_Naive
TRIB1,1.322176827,-1.411118222,L2,B_Naive
LRATD2,-1.297994292,-1.399124107,L2,B_Naive
IFI16,1.295380923,1.394626254,L2,B_Naive
NSUN7,1.288886378,1.385843664,L2,B_Naive
SLC49A4,1.288197415,-1.385419679,L2,B_Naive
CNP,-1.285457892,1.382120421,L2,B_Naive
DYNLT1,-1.274361212,1.381389113,L2,B_Naive
PFKFB3,1.248237379,1.378244406,L2,B_Naive
N4BP3,1.232139776,1.376306124,L2,B_Naive
N4BP1,-1.211913205,-1.374170451,L2,B_Naive
AZI2,1.211469279,1.366837319,L2,B_Naive
MCL1,-1.205634468,1.36469783,L2,B_Naive
CD82,1.196121381,1.361904771,L2,B_Naive
FAM43A,1.166075695,1.354912297,L2,B_Naive
JUP,1.16287761,1.354239143,L2,B_Naive
FURIN,-1.15379002,-1.352150134,L2,B_Naive
KIAA0040,-1.15217403,1.35029857,L2,B_Naive
EHD3,1.149113645,1.349911378,L2,B_Naive
HSH2D,1.148191244,1.34973827,L2,B_Naive
DTX1,-1.137180286,1.349408406,L2,B_Naive
SGSH,1.125784765,1.345304065,L2,B_Naive
MVP,-1.111475325,1.343791693,L2,B_Naive
B3GNT2,1.11076079,1.339850995,L2,B_Naive
C16orf74,-1.100159379,-1.331212061,L2,B_Naive
PSMB9,-1.085460545,1.324741553,L2,B_Naive
CHSY1,-1.08401595,1.310131412,L2,B_Naive
SHISA5,-1.081346559,1.307918653,L2,B_Naive
APOL3,-1.081055686,-1.304836967,L2,B_Naive
NUB1,1.080440391,1.304037192,L2,B_Naive
PARP11,1.079284293,1.275971982,L2,B_Naive
RBCK1,-1.077446247,1.272797694,L2,B_Naive
TRIM34,1.056761381,1.272060815,L2,B_Naive
CD44,1.047954611,-1.267628311,L2,B_Naive
USP25,1.0419788,1.252038489,L2,B_Naive
TAGLN2,1.031112538,1.249818761,L2,B_Naive
GAB2,1.030567302,-1.242765556,L2,B_Naive
TRIO,1.030071245,-1.233490067,L2,B_Naive
KLHL2,1.014423223,-1.226507811,L2,B_Naive
UBALD2,1.012036822,1.215420268,L2,B_Naive
RASGRP3,1.011103467,-1.212677523,L2,B_Naive
VAT1,0.979166749,-1.200641219,L2,B_Naive
TRIM56,-0.978953961,1.18709149,L2,B_Naive
PLAC8,0.977922176,1.18357273,L2,B_Naive
TENT4A,-0.975679913,1.177662115,L2,B_Naive
SNX9,-0.971554362,-1.175836498,L2,B_Naive
TMEM123,-0.970877078,-1.174697819,L2,B_Naive
CCR6,-0.968792313,-1.17453419,L2,B_Naive
USP15,0.967505555,-1.157350309,L2,B_Naive
CCDC85B,0.967268717,1.156182103,L2,B_Naive
GBP4,0.96319553,1.152882716,L2,B_Naive
ARHGEF3,-0.958221368,1.15074767,L2,B_Naive
SAT1,0.955361841,1.144480615,L2,B_Naive
PIM1,0.952511612,1.143004567,L2,B_Naive
GNB4,-0.944169186,-1.133195871,L2,B_Naive
RASA3,0.933472823,1.130289734,L2,B_Naive
ZNF92,-0.933351951,-1.126909671,L2,B_Naive
CHMP5,0.930990559,-1.121709973,L2,B_Naive
DPEP2,0.924850917,1.119044685,L2,B_Naive
SLC18B1,0.916056729,-1.118969102,L2,B_Naive
CLEC2D,0.91014243,1.118224724,L2,B_Naive
RABGAP1L,0.909659126,-1.115036774,L2,B_Naive
ATG16L2,0.906602787,1.108668153,L2,B_Naive
PDE4D,0.896577898,-1.10631799,L2,B_Naive
PRKD2,0.896347308,1.096117369,L2,B_Naive
XRN1,0.893824023,-1.092209468,L2,B_Naive
STAP1,-0.883098912,1.087160109,L2,B_Naive
ANKFY1,-0.874437329,-1.080496542,L2,B_Naive
TMEM268,0.869466872,-1.072378078,L2,B_Naive
KDM2B,-0.869275856,1.064185154,L2,B_Naive
SOCS1,0.867188263,-1.061836145,L2,B_Naive
AHNAK,0.864146137,-1.056621453,L2,B_Naive
PARP8,-0.862617336,-1.053426435,L2,B_Naive
TMEM140,0.85759498,-1.050854892,L2,B_Naive
PSMB8,0.855645679,1.047935832,L2,B_Naive
SECISBP2L,0.847150102,1.046387689,L2,B_Naive
C12orf57,-0.84171623,-1.045609724,L2,B_Naive
GTPBP1,0.841497033,1.043378072,L2,B_Naive
GLIPR1,-0.839834544,1.04200204,L2,B_Naive
ELK4,-0.838955798,1.041441139,L2,B_Naive
IDH3A,0.832686653,-1.040002423,L2,B_Naive
TBC1D9,0.831821167,1.039386608,L2,B_Naive
BMF,-0.83034276,1.034873317,L2,B_Naive
FGD2,0.82754341,1.031324183,L2,B_Naive
TPCN1,0.823028663,-1.030219811,L2,B_Naive
MAN2A2,0.817700614,-1.026601766,L2,B_Naive
UBA7,0.816235661,1.020414049,L2,B_Naive
EIF3L,-0.810914122,1.016344642,L2,B_Naive
PSME1,0.808574669,1.014420778,L2,B_Naive
RNF31,-0.80619319,-1.004009492,L2,B_Naive
UBXN11,-0.804932396,-1.001288531,L2,B_Naive
TCP11L2,0.802723285,0.999298165,L2,B_Naive
GSDMD,0.800123496,-0.998239504,L2,B_Naive
STAM,0.790563652,0.975766801,L2,B_Naive
MEGF6,0.788081683,0.971985925,L2,B_Naive
CD164,-0.784790616,-0.948619756,L2,B_Naive
SMCHD1,0.780017591,-0.946171239,L2,B_Naive
B2M,-0.777987661,0.945498121,L2,B_Naive
BTN3A3,-0.777608238,-0.933048187,L2,B_Naive
RUNX3,0.774181198,0.927285122,L2,B_Naive
ARRB2,0.773393463,0.926959392,L2,B_Naive
SIDT1,-0.771196184,0.926677705,L2,B_Naive
IGKC,-0.768514833,-0.92555614,L2,B_Naive
SESN3,-0.765620845,-0.921964691,L2,B_Naive
MOB3A,0.764032042,-0.916813662,L2,B_Naive
TBC1D1,-0.763992495,0.916596316,L2,B_Naive
CASP4,-0.763740684,-0.916517538,L2,B_Naive
LFNG,-0.760849658,0.913951049,L2,B_Naive
CD2AP,0.759408009,-0.913600314,L2,B_Naive
EEF1G,-0.759217409,0.90829653,L2,B_Naive
TCIRG1,0.756889656,0.905960022,L2,B_Naive
FCHSD2,0.756697225,0.905860542,L2,B_Naive
RASSF2,-0.75595193,0.90248825,L2,B_Naive
TAPBP,-0.745737521,0.897847382,L2,B_Naive
SP140,-0.74505619,0.891506617,L2,B_Naive
DIP2B,-0.744512371,0.890998419,L2,B_Naive
RAC2,0.743999453,0.888770859,L2,B_Naive
HERC1,-0.743994293,-0.884006595,L2,B_Naive
ARRDC2,-0.739065072,-0.881101469,L2,B_Naive
EEF2,0.736789984,0.874774359,L2,B_Naive
PSMB10,0.734881732,0.873002144,L2,B_Naive
LNPEP,0.732555442,0.871614022,L2,B_Naive
ZC3HAV1,0.730908607,0.870303123,L2,B_Naive
NAGK,0.72951512,0.869810933,L2,B_Naive
GTPBP2,0.728265592,0.86819058,L2,B_Naive
TTC3,-0.720149775,0.866745852,L2,B_Naive
MFN1,0.714781611,-0.862797557,L2,B_Naive
DCK,-0.714281441,0.861655092,L2,B_Naive
INPP5A,-0.712934469,0.860117202,L2,B_Naive
HPCAL1,-0.70346914,-0.857084935,L2,B_Naive
RIN3,0.703167126,-0.853353488,L2,B_Naive
KLHL5,-0.702025508,-0.846864115,L2,B_Naive
EVI2B,-0.699969331,0.842302884,L2,B_Naive
RAB8A,-0.696193763,-0.838719017,L2,B_Naive
PXK,-0.69367173,-0.835815925,L2,B_Naive
TMC8,0.692142731,0.832895004,L2,B_Naive
CFLAR,0.690012366,0.830029125,L2,B_Naive
CD83,-0.689486835,0.827173051,L2,B_Naive
REL,-0.687897423,0.82550824,L2,B_Naive
EIF4B,0.684476997,-0.823909164,L2,B_Naive
CTSH,-0.684364355,-0.823249443,L2,B_Naive
YPEL3,0.679927683,0.822021952,L2,B_Naive
SORL1,-0.678825687,-0.819182175,L2,B_Naive
MAPK8IP3,0.676133629,-0.813861843,L2,B_Naive
PTOV1,-0.675844817,-0.81286031,L2,B_Naive
OSBPL10,0.672618742,-0.809171513,L2,B_Naive
IL16,0.670610499,0.805772609,L2,B_Naive
PIK3AP1,0.667265877,0.802000109,L2,B_Naive
COX4I1,0.663572874,0.793984658,L2,B_Naive
ITGA4,0.66200346,0.789268682,L2,B_Naive
CCND3,-0.65384752,0.789138583,L2,B_Naive
CHST11,-0.651724257,0.787961254,L2,B_Naive
TAGAP,-0.649826738,0.781782311,L2,B_Naive
FXYD5,-0.63981144,-0.781474425,L2,B_Naive
IRF1,-0.638874024,0.770004438,L2,B_Naive
NOP53,0.634005682,0.764381264,L2,B_Naive
SLC12A6,0.633234097,0.761647673,L2,B_Naive
SUGP2,-0.627553116,-0.758799752,L2,B_Naive
CHMP7,0.623231533,0.756993799,L2,B_Naive
RIPOR1,0.622907861,0.755115468,L2,B_Naive
EVL,0.622203142,0.751573433,L2,B_Naive
TGFBR2,0.612068013,0.751283158,L2,B_Naive
WNK1,-0.610713575,0.751264524,L2,B_Naive
FNBP1,0.610052471,0.750266262,L2,B_Naive
B4GALT1,-0.605997945,0.747496765,L2,B_Naive
HERPUD1,0.602001754,-0.744866588,L2,B_Naive
TPP1,0.597128119,-0.735860218,L2,B_Naive
BACH1,-0.596535818,0.73379337,L2,B_Naive
EEF1B2,-0.594961341,-0.733087864,L2,B_Naive
RUBCNL,0.592257186,0.720631784,L2,B_Naive
TRIM38,-0.586763019,-0.720564353,L2,B_Naive
LSP1,-0.5850576,-0.715850487,L2,B_Naive
TCF4,0.584404508,-0.714646389,L2,B_Naive
UCP2,-0.583835767,-0.712819087,L2,B_Naive
MICAL3,-0.58094561,-0.71176227,L2,B_Naive
RACK1,0.579439669,0.703230569,L2,B_Naive
EZR,0.57319095,0.702795208,L2,B_Naive
SPI1,-0.572527585,-0.696634119,L2,B_Naive
PACS1,-0.56911437,-0.694246689,L2,B_Naive
PNRC1,-0.566922573,0.693082753,L2,B_Naive
CNN2,0.565078115,0.690538956,L2,B_Naive
SELL,-0.561898087,-0.682639516,L2,B_Naive
ANKRD44,0.560504006,0.681842981,L2,B_Naive
AFF3,-0.560346922,0.680726187,L2,B_Naive
TMSB10,-0.557812769,0.678703775,L2,B_Naive
PIK3CD,-0.552687391,-0.670440139,L2,B_Naive
GGA2,-0.548593877,0.669805383,L2,B_Naive
FMNL1,0.547951558,-0.668537911,L2,B_Naive
